Date,E Shredder(kWh), E ECurrent(kWh),SHREDDED(kg),ZORBA(kg),INOX(kg),CUFe(kg),FLUFF(kg),TIME AVAIL(min),FUCHS BREAKDOWN,BIG PIECES,BLOCKING,2nd PROCESSING OF RUBBISH FROM MOTORS,NO SCRAP IN FEEDING AREA into machine(break change of material etc.),NO ELECTRICAL POWER,NO SCRAP IN THE PLANT OR PROPER MIX,SCALE,START-FINISH TIME,MECHANICAL,ELECTRICAL,ELECTRONIC,FIRE - EXPLOSION,BELTS PROBLEMS,HAMMERS AND FACING PROBLEMS,HYDRAULICS,OTHER,40000,40001,40002,40003,40004,40005,40006,40008,40009,40011,40012,40016,40017,40018,40020,40021,40240,40242,40296,40297,70001
1720,  115,40215,750,390,890,17105,480,40,0,0,0,30,0,0,0,184,0,0,0,0,0,0,0,0,29150,0,0,0,0,0,30200,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2540,  111,89335,1250,170,495,41445,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,63130,8950,15515,8625,0,0,18005,0,      0,0,0,0,0,0,0,0,0,0,0,0,18470,
2015,  115,55325,440,130,305,13530,480,95,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,36055,0,11020,7085,0,0,15570,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
845,  105,21195,6610,310,735,9385,480,0,0,0,180,30,0,0,0,77,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,      0,32220,5595,0,0,420,0,0,0,0,0,0,0,
2010,  117,48915,430,80,310,39555,480,17,0,0,0,30,0,0,0,66,0,0,0,0,20,0,0,0,31395,4700,36315,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,16880,
2200,  108,69230,660,180,625,22710,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,30065,7425,31265,9775,0,0,14875,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2610,  107,77540,715,260,510,41665,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,8420,0,38400,7530,51890,0,14450,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
0,   77,24685,300,50,460,14925,480,215,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,5425,7075,9775,3880,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,14265,
2860,  142,66080,555,220,775,28920,660,0,0,0,0,45,0,0,0,66,0,0,0,0,135,0,0,0,34940,9420,23135,7545,0,0,21510,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3355,  159,93235,1015,280,980,41910,660,30,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,0,4370,54490,3715,54180,0,20665,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2650,  134,63590,720,225,735,24655,660,70,0,0,0,80,0,0,0,66,0,50,0,0,0,0,0,0,10255,4045,31555,7235,17910,0,13465,0,      0,0,0,0,0,0,0,0,0,0,0,0,5460,
3240,  159,83010,650,215,690,32525,660,20,0,0,0,65,0,0,0,66,0,0,0,0,0,0,0,0,21825,6420,42450,13195,0,0,23790,0,      0,0,0,0,0,0,0,0,0,0,0,0,9410,
5030,  267,69180,450,180,825,36175,660,35,0,0,0,45,0,0,0,66,110,0,0,0,0,0,0,0,27425,2125,19560,6135,38935,0,12630,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3400,  162,85870,0,190,800,29450,660,30,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,26935,7315,18485,3225,22570,0,7975,0,      0,0,0,0,0,0,0,0,0,0,0,0,29805,
3210,  157,84225,0,180,715,37860,660,0,0,0,0,45,0,0,0,126,0,0,0,0,0,0,0,0,28930,2580,30840,13460,21845,0,15625,0,      0,0,0,0,0,0,0,0,0,0,0,0,9700,
2530,  145,50290,630,230,1300,27005,660,20,0,0,0,159,0,0,0,74,0,0,0,0,35,0,0,0,19100,0,36390,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,23965,0,0,0,
2850,  154,88550,370,180,1015,28815,660,0,0,30,0,67,18,0,0,68,0,0,0,0,0,0,0,0,20495,5285,17910,9675,0,0,29715,0,      0,0,0,0,21150,0,0,0,0,0,0,0,14700,
4950,  302,62855,24610,505,2990,12990,600,0,0,0,0,30,0,0,0,106,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,      0,65262,24550,0,6685,7453,0,0,0,0,0,0,0,
1790,  111,29040,275,20,175,12700,600,225,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,8480,4615,26475,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,2640,
870,   77,20005,295,35,210,9340,480,0,0,0,0,30,0,0,0,46,0,255,0,0,0,0,0,0,18720,3715,0,7450,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2245,   93,62270,540,160,710,16675,480,0,0,50,0,60,0,0,0,66,0,0,0,0,10,0,0,0,60255,4545,0,8565,0,0,3980,0,      0,0,0,0,0,0,0,0,0,0,0,0,3010,
3345,   84,58305,855,185,1545,18315,480,0,0,0,0,62,0,0,0,66,0,0,0,0,13,0,0,0,25770,0,0,0,0,0,24160,0,      0,0,0,0,0,0,0,0,0,0,0,0,29275,
1665,   74,20835,7305,360,2770,6040,480,0,0,10,180,30,0,0,0,133,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,      0,36125,0,0,0,1185,0,0,0,0,0,0,0,
1005,   50,43135,470,335,1035,16435,480,0,0,0,0,160,0,0,0,67,0,0,0,0,0,0,0,0,17160,3980,8675,4000,20470,0,7125,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
495,   99,56060,435,185,760,22415,660,24,0,0,0,45,0,0,0,69,222,0,0,0,0,0,0,0,15610,6060,38350,10780,0,0,9055,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
870,   97,116485,680,250,1170,40280,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,51135,3355,14365,10565,0,0,54635,0,      0,0,0,0,0,0,0,0,0,0,0,0,24810,
2835,  109,61205,375,180,1025,23115,660,20,0,0,0,45,0,0,0,65,0,0,60,0,80,0,0,0,20215,6480,29290,13150,0,0,16765,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2705,  117,71870,410,175,500,18525,660,140,0,0,0,75,0,0,0,66,0,0,0,0,55,0,0,0,18520,13290,9215,10305,19135,0,21015,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2575,   81,79445,475,170,715,25415,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,32400,0,32800,5875,18415,0,16730,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3290,  108,105380,840,270,1355,49510,660,120,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,71050,4990,11215,4930,35030,0,30140,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3005,  108,84850,670,355,950,45115,660,0,0,0,0,45,0,0,0,66,0,0,0,0,161,0,0,0,65020,0,0,8160,28190,0,19150,0,      0,0,0,0,0,0,0,0,0,5375,0,0,6045,
870,   29,19345,190,75,460,8550,480,0,0,0,0,30,0,0,0,61,170,0,96,0,0,0,0,0,7100,3795,0,6285,3615,0,7825,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2740,   82,69934,650,215,930,22915,660,0,0,0,0,45,0,0,0,66,0,0,131,0,55,0,0,0,49319,5980,0,10860,7570,0,17780,0,      0,0,0,0,0,0,0,0,0,0,0,0,3135,
1860,   85,54530,575,205,925,24090,480,0,0,0,0,45,0,0,0,144,0,0,0,0,0,0,0,0,37320,0,5695,9415,10660,0,11040,0,      0,0,0,0,0,0,0,0,0,6195,0,0,0,
2545,   83,51800,535,160,780,24850,510,30,0,0,0,55,0,0,0,58,0,43,0,0,0,0,0,0,44250,7745,14795,0,0,0,11335,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3335,  106,97765,780,320,1625,39300,660,0,0,0,0,45,0,0,0,66,30,0,0,0,0,0,0,0,63150,8170,35855,7505,6430,0,14380,0,      0,0,0,0,0,0,0,0,0,0,0,0,4300,
3330,   99,94475,710,250,1225,37460,660,20,0,0,0,75,0,0,0,102,0,0,0,0,25,0,0,0,57505,7665,43100,7165,3750,0,14935,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3915,  113,92230,665,180,1065,41555,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,43390,3785,14025,8630,46070,0,14090,0,      0,0,0,0,0,0,0,0,0,0,0,0,5705,
0,  113,92230,665,180,1065,41555,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,43390,3785,14025,8630,46070,0,14090,0,      0,0,0,0,0,0,0,0,0,0,0,0,5705,
6080,  181,93275,1150,270,1135,40575,660,45,0,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,76415,4205,16680,4510,16260,0,11505,0,      0,0,0,0,0,0,0,0,0,0,0,0,6830,
1695,  113,67860,18400,360,1585,7605,660,0,0,0,0,115,0,0,0,66,0,0,23,0,193,0,0,0,0,0,0,0,0,0,0,0,      0,58935,36875,0,0,0,0,0,0,0,0,0,0,
3660,  118,72765,1110,190,1050,29575,660,0,0,0,0,45,0,0,0,65,0,0,22,0,0,0,0,0,32255,5480,0,7510,2565,0,16280,0,      0,0,0,0,0,0,0,0,0,0,0,0,40600,
1500,   74,33160,270,50,265,11975,570,0,0,30,0,136,0,0,0,66,75,0,25,0,0,0,0,0,9170,3640,0,11555,0,0,4900,0,      0,0,0,0,3665,0,0,0,0,4715,0,0,11740,
2515,    5,21730,300,130,710,8980,480,200,0,0,0,30,0,0,0,62,25,0,0,0,0,0,0,0,0,4105,4345,9515,4450,0,9435,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2810,  179,78485,795,265,1250,41390,660,0,0,0,0,45,0,0,0,66,0,0,20,0,15,0,0,0,21375,12010,26580,11165,22030,0,18505,0,      0,0,0,0,0,0,0,0,0,0,0,0,10520,
2915,  196,78370,23795,485,2620,16785,660,0,0,0,0,167,0,0,0,101,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,      0,89365,24885,0,4635,3170,0,0,0,0,0,0,0,
2055,   57,28215,260,100,425,11240,660,0,0,0,0,30,0,0,0,33,31,0,0,0,0,313,0,0,9830,7510,10900,5480,0,0,6520,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1805,   99,29945,555,70,330,11540,660,160,0,0,0,75,0,0,0,66,150,0,0,0,0,0,0,0,10245,4345,0,3830,0,0,6155,0,      0,0,0,0,0,0,0,0,0,0,0,0,17865,
3535,  112,81475,1365,135,1105,37460,660,0,0,0,0,45,0,0,0,71,0,0,0,0,0,0,0,0,13715,7455,59980,7580,23555,0,9255,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3555,  118,84765,1960,225,1270,34595,660,50,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,27380,8410,54025,13665,10205,0,9130,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2420,  205,38025,335,70,300,20635,660,0,0,122,210,30,0,0,0,41,0,0,0,0,0,0,0,0,5100,3925,35795,9395,0,0,5150,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5085,  187,112000,1040,345,1405,38160,960,0,0,0,0,60,0,0,0,106,26,50,20,0,0,0,0,0,25625,11400,39535,7635,19390,0,38655,0,      0,0,0,0,0,0,0,0,0,10710,0,0,0,
6000,  176,145720,1030,490,2545,61470,960,0,0,0,0,60,0,0,0,91,0,0,7,0,7,0,0,0,48755,10405,56910,12640,24605,0,48560,0,      0,0,0,0,0,0,0,0,0,9380,0,0,0,
4865,  189,88815,715,240,1515,40960,960,0,0,0,0,106,0,0,0,53,0,89,12,0,174,0,0,0,22075,3800,51320,8505,8110,0,29375,0,      0,0,0,0,0,0,0,0,0,0,0,0,9060,
980,   95,39245,19795,225,1715,3570,960,0,0,0,210,105,0,0,0,206,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,      0,57020,0,0,4520,3010,0,0,0,0,0,0,0,
0,   95,39245,19795,225,1715,3570,960,0,0,0,210,105,0,0,0,206,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,      0,57020,0,0,4520,3010,0,0,0,0,0,0,0,
5100,  168,126005,1115,250,1800,47020,960,0,0,10,0,105,0,0,0,91,0,0,24,0,0,0,0,0,32415,8260,62555,9270,31725,0,22950,0,      0,0,0,0,0,0,0,0,0,9015,0,0,0,
3885,  121,73265,1280,195,970,41960,660,0,0,0,0,45,0,0,0,66,0,0,0,0,10,0,0,0,35455,3500,47245,3930,0,0,19040,0,      0,0,0,0,0,0,0,0,0,0,0,0,8500,
1985,   56,34960,390,130,715,18910,600,0,0,0,0,330,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13930,3825,18285,0,14400,0,      0,0,0,0,0,0,0,0,0,0,0,0,4665,
3440,  114,69750,775,420,1545,24450,660,0,0,0,0,80,0,0,0,66,40,0,0,0,15,0,0,0,36350,10755,22920,4360,0,0,18475,0,      0,0,0,0,0,0,0,0,0,0,0,0,4080,
3700,  114,69400,1830,255,1175,26250,660,15,0,28,0,45,0,0,0,66,0,0,0,0,0,0,0,0,33905,3935,10500,10090,20145,0,14215,0,      0,0,0,0,0,0,0,0,0,0,0,0,6120,
6905,  173,70770,805,235,1435,36075,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,10285,0,29930,3470,18235,0,15680,0,      0,0,28810,0,0,0,0,0,0,0,0,0,2910,
3240,  126,17835,255,35,640,15215,660,0,0,0,0,30,0,0,0,65,155,0,0,0,0,270,0,0,3140,4895,15280,3860,0,0,6805,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3435,  121,101010,1025,245,1280,62520,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,53990,0,68265,0,18570,0,15860,0,      0,0,0,0,0,0,0,0,0,9395,0,0,0,
3475,  117,116595,1355,325,1060,70995,660,0,0,0,0,45,0,0,0,66,35,0,0,0,0,0,0,0,86435,0,54475,15520,13350,0,20550,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
875,   85,39945,15590,580,1600,9695,540,0,0,0,240,85,0,0,0,51,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,      0,67410,0,0,0,0,0,0,0,0,0,0,0,
1065,   49,23780,325,95,300,12470,480,0,0,0,0,30,0,0,0,66,0,0,0,0,180,0,30,0,9080,4010,0,6815,0,0,2265,0,      0,0,0,0,0,0,0,0,0,0,0,0,14800,
4320,  155,80810,920,235,825,28710,660,10,0,0,0,45,0,0,0,66,0,20,0,0,0,0,0,0,32975,12510,29180,11590,0,0,17125,0,      0,0,0,0,0,0,0,0,0,8120,0,0,0,
3705,  113,120120,1310,245,1090,38530,660,20,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,66500,0,28470,0,4255,0,31975,0,      0,0,21255,0,0,0,0,0,0,7035,0,0,1805,
2265,   74,59195,610,45,405,27100,480,20,0,0,0,66,0,0,0,47,0,0,0,0,0,0,0,0,34540,0,6735,3740,16820,0,8195,0,      0,0,0,0,0,0,0,0,0,0,0,0,17325,
2000,   85,52970,660,150,815,45180,480,43,0,0,0,65,0,0,0,62,0,0,0,0,55,0,0,0,23850,0,30775,7415,0,0,22250,0,      0,0,0,0,0,0,0,0,0,0,0,0,15485,
0,   85,52970,660,150,815,45180,480,43,0,0,0,65,0,0,0,62,0,0,0,0,55,0,0,0,23850,0,30775,7415,0,0,22250,0,      0,0,0,0,0,0,0,0,0,0,0,0,15485,
2255,   81,76940,690,265,1175,35530,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,28135,4685,37390,12655,0,0,20395,0,      0,11340,0,0,0,0,0,0,0,0,0,0,0,
1090,   65,17910,210,115,395,7355,480,0,0,0,0,130,0,0,0,66,0,0,95,0,0,0,0,0,5110,5480,0,6400,0,0,6095,0,      0,0,0,0,0,0,0,0,0,0,0,0,2900,
2290,   88,78590,790,225,995,27770,480,0,0,0,0,30,0,0,0,66,0,0,0,0,10,0,0,0,52470,6700,27220,2905,0,0,12075,0,      0,0,0,0,0,0,0,0,0,0,0,0,7000,
1190,   93,61850,19540,300,890,11235,480,30,0,0,135,30,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  19540,48105,18615,0,5065,2490,0,0,0,0,0,0,0,
2125,  109,50075,455,180,1000,17860,660,45,0,0,0,97,0,0,0,68,0,93,0,0,0,0,0,0,23655,0,21410,6940,0,0,17565,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2485,   84,72830,560,250,1975,37970,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,23845,0,56415,0,0,0,22565,0,      0,0,0,0,0,0,0,0,0,8100,0,0,2660,
2565,   94,83825,495,220,790,37035,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,35125,10885,25880,8990,18690,0,14725,0,      0,0,0,0,0,0,0,0,0,0,0,0,8070,
1410,   60,26605,590,100,555,9835,480,70,0,0,0,95,0,0,0,66,40,0,0,0,0,0,0,0,0,5240,0,6075,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,26370,
3680,  158,38215,335,80,400,19955,660,135,0,0,0,215,0,0,0,66,0,0,0,0,0,0,0,0,26170,0,16165,6220,0,0,10430,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2845,   97,86175,710,185,1060,28865,630,20,0,0,0,45,0,0,0,73,0,0,0,0,0,0,0,0,13035,0,32490,7640,13605,0,19235,0,  17665,0,0,0,0,0,0,0,0,13325,0,0,0,
3390,  115,77980,695,215,920,30670,660,0,0,20,0,45,0,0,0,66,0,0,0,0,40,0,0,0,32875,8290,40230,3730,5620,0,15505,0,      0,0,0,0,0,0,0,0,0,4230,0,0,0,
1760,   71,43135,420,145,575,19530,480,0,0,30,0,180,0,0,0,66,0,0,0,0,0,0,0,0,8160,0,5530,0,29225,0,0,0,      0,0,0,0,0,0,0,0,0,18990,0,0,1900,
3490,  114,94760,870,300,1495,42710,660,0,0,20,0,45,0,0,0,66,30,0,0,0,25,0,0,0,25685,6615,63275,0,0,0,28650,0,      0,0,0,0,0,0,0,0,0,0,0,0,15910,
845,  123,48345,16830,330,2820,15105,540,0,0,0,0,30,0,0,0,66,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,      0,82630,0,0,0,800,0,0,0,0,0,0,0,
4055,  119,137390,720,190,890,34190,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,52075,6840,77070,16015,0,0,16035,0,      0,0,0,0,0,0,0,0,0,5345,0,0,0,
1290,   63,42925,200,90,335,12770,480,0,0,0,0,71,0,0,0,65,180,0,0,0,0,0,0,0,30820,0,8300,5395,0,0,4375,0,      0,0,0,0,0,0,0,0,0,0,0,0,7430,
4325,  115,134685,600,230,1175,37830,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,97200,0,43335,7610,0,0,26375,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,   52,87975,400,155,85,25260,330,45,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,65655,5025,22830,5895,7380,0,4500,0,      0,2590,0,0,0,0,0,0,0,0,0,0,0,
3360,  100,103050,390,115,885,36050,660,0,0,0,0,102,0,0,0,66,0,40,0,0,0,0,0,0,97570,0,15495,0,10425,0,16230,0,      0,0,0,0,0,0,0,0,0,0,0,0,770,
4085,  167,40340,520,250,1005,19895,660,0,0,0,0,315,0,0,0,66,0,0,0,0,0,0,0,0,18825,9130,18150,0,0,0,15905,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4905,  184,118865,1665,350,1625,48520,960,0,0,0,0,90,0,0,0,61,0,0,0,0,150,0,0,0,22550,8620,0,22065,15845,0,29270,0,      0,0,0,0,0,0,0,0,0,0,0,0,72675,
5650,  181,160185,1905,340,1820,58055,960,0,0,0,0,90,0,0,0,61,0,0,0,0,0,0,0,0,62310,10680,45755,18710,38200,0,37180,0,      0,0,0,0,0,0,0,0,0,9470,0,0,0,
4975,  169,136430,2295,340,2130,58355,960,0,0,40,0,105,0,0,0,61,0,0,0,0,8,0,0,0,84180,4315,22860,14650,36425,0,25675,0,      0,0,0,0,0,0,0,0,0,0,0,0,11445,
3785,  169,96215,1230,210,655,45125,960,15,0,45,0,100,0,0,0,61,25,120,0,0,0,0,0,0,43760,0,46270,0,31750,0,21655,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2800,  188,42575,16250,335,1000,12275,960,35,0,0,450,155,0,0,0,66,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,      0,67240,1925,0,3270,0,0,0,0,0,0,0,0,
2530,  108,60885,1020,370,1000,23980,660,90,0,0,0,45,0,0,0,66,0,0,0,0,93,0,0,0,24200,0,0,11195,13950,0,25460,0,      0,0,0,0,0,0,0,0,0,10950,0,0,1500,
3570,  117,69565,1285,220,780,27615,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,56265,0,0,0,11695,0,19085,0,      0,0,0,0,0,0,0,0,0,0,0,0,12420,
2050,   68,43920,545,155,555,21745,510,0,0,0,0,30,0,0,0,6,87,0,0,0,15,0,0,0,29890,0,7870,9150,0,0,15190,0,      0,0,4820,0,0,0,0,0,0,0,0,0,0,
4830,  151,76680,1265,145,1230,33110,660,0,0,0,0,75,0,0,0,66,0,0,0,0,0,0,0,0,18195,12580,30885,0,7200,0,19480,0,      0,0,0,0,0,0,0,0,0,0,0,0,24090,
3915,  112,130885,875,155,890,22825,660,0,0,0,0,45,0,0,0,62,0,0,0,0,10,0,0,0,61885,8095,23060,17185,9760,0,23340,0,      0,0,0,0,0,0,0,0,0,4695,0,0,7610,
1310,   44,61410,635,40,400,21360,480,110,0,0,0,140,0,0,0,66,0,0,0,0,0,0,0,0,40180,0,34720,0,0,0,8945,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3500,  NaN,77940,1330,190,1005,32515,660,0,0,0,0,45,0,0,0,66,0,0,29,0,6,0,0,0,37185,0,47625,8110,7525,0,12535,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
6680,  201,77940,1330,190,1005,32515,660,0,0,0,0,45,0,0,0,66,0,0,29,0,6,0,0,0,37185,0,47625,8110,7525,0,12535,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3180,  NaN,55505,765,135,755,28800,480,0,0,0,0,30,0,0,0,66,25,0,0,0,0,0,0,0,12530,3380,25390,9255,5150,0,9955,0,      0,0,0,0,0,0,0,0,0,0,0,0,20300,
2265,  161,69540,29485,365,1130,9690,960,25,0,49,0,90,0,0,0,81,0,0,25,0,129,0,0,0,0,0,0,0,0,0,0,0,      0,56715,47175,0,3025,3295,0,0,0,0,0,0,0,
3980,  166,65765,1420,445,715,17925,960,0,0,0,360,75,0,0,0,61,31,0,10,0,0,0,0,0,32525,0,23785,0,3790,0,13880,0,      0,0,0,0,0,0,0,0,0,12290,0,0,0,
4805,  153,88625,1105,230,1415,33735,960,80,0,20,0,130,0,0,0,61,0,0,30,0,80,0,0,0,24475,9235,59475,5880,0,0,12715,0,      0,0,0,0,0,0,0,0,0,0,0,0,13330,
5235,  152,81850,885,195,720,28305,960,0,0,20,0,95,0,0,0,61,80,0,12,0,0,0,0,0,23530,11090,47935,10210,0,0,7090,0,      0,0,0,0,0,0,0,0,0,0,0,0,12100,
6145,  148,103890,1310,285,935,38875,960,10,0,0,0,120,0,0,0,61,0,10,10,0,0,0,0,0,67860,4295,60845,0,0,0,12295,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
6585,  160,99545,1165,180,875,37795,960,17,0,0,0,117,0,0,0,61,0,0,0,0,0,0,0,0,48715,4180,43875,7695,10265,0,19110,0,      0,0,0,0,0,0,0,0,0,0,0,0,5720,
5640,  148,75695,785,75,400,47790,960,0,0,0,0,115,0,0,0,54,0,0,30,0,97,0,0,0,39845,0,54205,4150,10345,0,11720,0,      0,0,0,0,0,0,0,0,0,0,0,0,4480,
3565,  137,82320,755,210,740,33290,960,0,0,0,0,90,0,0,0,61,0,0,0,0,0,0,0,175,19740,8180,68395,9675,0,0,11325,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2825,  134,74940,810,210,1290,33880,960,0,0,0,0,70,0,0,0,50,0,0,384,0,30,0,0,0,23940,7475,46725,0,10785,0,15470,0,      0,0,0,0,0,0,0,0,0,6735,0,0,0,
2065,   70,53905,695,215,745,27570,960,30,0,0,0,79,0,0,0,64,0,0,479,0,30,0,0,0,34395,0,25555,6190,3125,0,5365,0,      0,0,0,0,0,0,0,0,0,0,0,0,8500,
4575,  153,121030,1430,210,900,43735,960,30,0,0,0,105,0,0,0,57,0,0,165,0,0,0,0,0,79015,4040,12485,11990,9520,14940,25035,0,      0,0,0,0,0,0,0,0,0,6080,0,0,4200,
2930,  147,97335,1195,195,735,45755,960,35,0,25,0,125,0,0,0,61,45,15,0,0,105,0,0,0,49970,8240,22365,10855,6930,20510,16790,0,      0,0,0,0,0,0,0,0,0,3255,0,0,6300,
5090,  168,35830,605,210,1065,19460,960,0,0,0,0,60,0,0,0,61,0,0,0,0,600,0,0,14,17820,8560,0,0,0,0,14005,0,      0,0,0,0,0,0,0,0,0,0,0,0,16785,
4430,  167,112660,1105,195,920,73210,960,0,0,0,0,100,0,0,0,61,0,0,10,0,8,0,0,0,86595,16390,41170,9850,0,11190,22895,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1340,  158,62475,18835,385,2475,11615,960,0,0,5,450,100,0,0,0,61,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,      0,66785,25890,0,450,2660,0,0,0,0,0,0,0,
5135,  166,163755,1975,230,865,66760,960,144,0,0,0,100,0,0,0,60,0,0,0,0,8,0,0,0,138450,6660,0,3540,0,8545,9595,0,      0,0,54720,0,0,0,0,0,0,6640,0,0,5435,
1720,  108,62150,1230,210,1330,29710,960,0,0,0,0,586,0,0,0,27,0,0,0,0,34,0,0,0,52885,3470,0,6465,0,9800,12770,0,      0,0,0,0,0,0,0,0,0,0,0,0,9240,
3510,  121,102895,1400,175,1070,33030,960,0,0,0,0,345,0,0,0,116,0,0,0,0,15,0,0,0,78475,0,25595,3655,6835,11495,9360,0,      0,0,0,0,0,0,0,0,0,0,0,0,3155,
3005,  106,74345,1960,160,880,28965,660,25,0,55,0,30,0,0,0,66,75,0,0,0,12,0,0,0,76460,7855,5255,5505,0,0,11235,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1955,   56,59855,4165,130,655,25895,510,0,0,105,0,30,0,0,0,6,0,93,0,0,0,0,0,0,32305,4970,0,5070,0,4635,8220,0,      0,18705,13050,0,3745,0,0,0,0,0,0,0,0,
2870,  126,112645,5070,255,3915,54895,720,0,0,12,0,45,0,0,0,51,0,0,0,0,120,0,0,0,59575,3930,15975,6485,12745,19600,22505,0,      0,11340,3705,0,7550,0,0,0,0,3615,0,0,9755,
4195,  156,61265,0,185,1015,27010,960,0,0,0,0,229,0,0,0,46,0,40,0,0,0,0,0,0,10265,0,46190,11745,0,0,21275,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4945,  164,105575,0,325,1235,43785,960,0,0,0,0,140,0,0,15,61,0,0,8,0,0,0,0,0,28565,18455,19485,14270,10410,0,21275,0,      0,0,0,0,0,0,0,0,0,11270,0,0,27190,
1365,   79,29945,0,110,570,26825,750,0,0,0,0,75,0,0,50,61,0,0,8,0,338,0,0,0,14335,3395,16615,11115,0,0,11990,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
